URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,Testdatum,Platformgebruik
http://mobiliteitsscan-info.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://werkenbijhetcak.nl,Overheid,VWS,CAK,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.verrekeningneveninkomsten.nl,Rijksoverheid,BZK,,DGBRW,,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://e-rihs.nl,Rijksoverheid,OCW,RCE,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://deltaflexjenvmobiliteitscentrum.nl,Rijksoverheid,JenV,,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://www.dictu.nl,Rijksoverheid,EZK,DICTU,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,ja,ja,nee,ja,13-2-2023,DICTU Platform (EZK/DICTU),,,,,,,,,,,,,,,,,,,
http://cbhc.hetcak.nl,Overheid,VWS,CAK,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ciz.databank.nl,Rijksoverheid,VWS,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,info,20-2-2023,nee,ja,ja,,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://decor.nictiz.nl,Rijksoverheid,VWS,,Kerndepartement/DI/CIO,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://gds.dopingautoriteit.nl,Overheid,VWS,DA,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://toets.dopingautoriteit.nl,Overheid,VWS,DA,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://zibs.nl,Rijksoverheid,VWS,,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://zonmw-jeugdmagazines.nl,Overheid,VWS,ZonMw,,,,nee,ja,nee,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://mijn.igj.nl,Rijksoverheid,VWS,IGJ,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://rijkswaterstaatdata.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://mlzopendata.cbs.nl,Rijksoverheid,VWS,,Kerndepartement/LZ,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://toolkit.kiesdefiets.nl,Rijksoverheid,IenW,,BSK/DGMo,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://geoforum.nl,Overheid,BZK,Kadaster,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nlmaps.nl,Overheid,BZK,Kadaster,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://politieplanner.nl,Overheid,JenV,Politie,,,,nee,nee,ja,,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,ja,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://werkenbijdesvb.nl,Overheid,SZW,SVB,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://boetebase.om.nl,Overheid,JenV,OM,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://snelheidsovertredingen.om.nl,Overheid,JenV,OM,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nevenbetrekkingen.om.nl,Overheid,JenV,OM,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://toezichtopzorgnetwerken.igj.nl,Rijksoverheid,VWS,IGJ,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://beleefdenationaleparken.nl,Overheid,LNV,Staatsbosbeheer,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://circulairambachtscentrum.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://developer.overheid.nl,Overheid,BZK,Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://debatdirect.tweedekamer.nl,Overheid,TK,,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://debatgemist.tweedekamer.nl,Overheid,TK,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://opendata.tweedekamer.nl,Overheid,TK,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,DICTU Platform (EZK/DICTU),,,,,,,,,,,,,,,,,,,
http://zoek.officielebekendmakingen.nl,Overheid,BZK,Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://itscorridor.mett.nl,Rijksoverheid,IenW,RWS,,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://klimaatadaptatienederland.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://deafsluitdijk.nl,Rijksoverheid,IenW,RWS,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ienc-kennisportaal.nl,Rijksoverheid,IenW,RWS,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://knooppunt-hoevelaken.nl,Rijksoverheid,IenW,RWS,,,nee,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://rwssportdag.nl,Rijksoverheid,IenW,RWS,,,nee,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://waterinfo-extra.rws.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://poster.verderkijkers.nl,Rijksoverheid,SZW,,SG/C,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://wozep.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://vacature.werkenbijdeeu.nl,Rijksoverheid,BUZA,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://meldloket.postedworkers.nl,Rijksoverheid,SZW,,DGW/AV,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://vacature.werkenvoorinternationaleorganisaties.nl,Rijksoverheid,BUZA,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://rekentool.topinkomens.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://apothekerskast.riec.nl,Overheid,JenV,RIEC/LIEC,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://building-with-nature.eu,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://cert.pkioverheid.nl,Rijksoverheid,BZK,Logius,Toeg team levering 2,,ja,ja,ja,ja,ja,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://cps.pkioverheid.nl,Rijksoverheid,BZK,Logius,Toeg team levering 2,,ja,ja,ja,ja,ja,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://jaarverslagrechtspraak.nl,Overheid,JenV,RvdR,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://leeromgeving.leerportaalienw.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bezoekerscentrum.rijkswaterstaat.nl,Rijksoverheid,IenW,RWS,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://jeugdmonitor.cbs.nl,Overheid,EZK,CBS,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://beeldbank.rws.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://tst-rds.nl,Rijksoverheid,VWS,RIVM,,,nee,nee,nee,ja,,,,,,20-2-2023,nee,ja,ja,ja,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kennisplatformvhg.nl,Rijksoverheid,VWS,RIVM,,,nee,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,ja,ja,ja,ja,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://mass.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,nee,ja,ja,nee,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://talent.rijksbeveiliging.nl,Rijksoverheid,BZK,UBR/RBO,,,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://fairproject.org,Rijksoverheid,IenW,RWS,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,nee,nee,nee,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.hetcak.nl,Overheid,VWS,CAK,,,,ja,ja,ja,ja,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://subsidie.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,nee,ja,ja,nee,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ssr.nl,Overheid,JenV,RvdR,Studiecentrum Rechtspleging,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://dutchdubai.com,Rijksoverheid,BUZA,,,,ja,nee,nee,ja,ja,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://afvalmonitor.databank.nl,Rijksoverheid,IenW,RWS,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://annualreport.dopingautoriteit.nl,Overheid,VWS,DA,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://digicampus.tech,Rijksoverheid,BZK,Logius,,,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://pgw.belastingdienst.nl,Rijksoverheid,FIN,Belastingdienst,,,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://haaglandenveilig.nl,Overheid,JenV,Politie,,,,nee,ja,nee,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,nee,nee,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://politieorkest.nl,Overheid,JenV,Politie,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://cip-overheid.nl,Overheid,SZW,UWV,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bio-overheid.nl,Overheid,SZW,UWV,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kamerindeklas.nl,Overheid,TK,,ProDemos,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,nee,nee,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://geodata.basisinformatie-overstromingen.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://afsprakenstelsel.etoegang.nl,Rijksoverheid,BZK,Logius,eHerkenning/idensys,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://publicaties.cibg.nl,Rijksoverheid,VWS,CIBG,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ez.maps.arcgis.com,Rijksoverheid,EZK,RVO,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://publicatie.centrumvoorstandaarden.nl,Rijksoverheid,BZK,Logius,Centrum voor Standaarden,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://faculteitmilitairewetenschappen.nl,Rijksoverheid,DEF,NLDA,FMW,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://cbpbes.com,Overheid,JenV,,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://dp2021.deltaprogramma.nl,Rijksoverheid,IenW,,BSK/DC,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://groei.versnellingshuisce.nl,Rijksoverheid,IenW,,BSK/DGMI,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://financiering.versnellingshuisce.nl,Rijksoverheid,IenW,,BSK/DGMI,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://standaarden.rws.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://standaarden.rijkswaterstaat.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://paint.tool.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://plastic.tool.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://plastic-en.tool.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://data.forumstandaardisatie.nl,Rijksoverheid,BZK,Logius,BFS,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://versnellingspartner.versnellingshuisce.nl,Rijksoverheid,IenW,,BSK/DGMI,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://aqualarm.rws.nl,Rijksoverheid,IenW,RWS,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://archis.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://waddenviewer.datahuiswadden.nl,Rijksoverheid,IenW,RWS,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bmw9520.waddenzee.nl,Rijksoverheid,IenW,RWS,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://gebiedagen2.waddenzee.nl,Rijksoverheid,IenW,RWS,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://plasticvrijewadden.waddenzee.nl,Rijksoverheid,IenW,RWS,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://videoleren.nvwa.nl,Rijksoverheid,LNV,NVWA,,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.openbare-inspectieresultaten.nvwa.nl,Rijksoverheid,LNV,NVWA,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://clinicaltrialregister.nl,Rijksoverheid,LNV,NVWA,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://levjenv.nl,Rijksoverheid,JenV,,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://adr.trainingscatalogus.nl/nl/ClassLogin,Rijksoverheid,FIN,ADR,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://designthinking.gebruikercentraal.nl,Rijksoverheid,BZK,,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://basismonitoringwadden.waddenzee.nl,Rijksoverheid,IenW,RWS,,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://cs-portaal.procesinfrastructuur.nl,Rijksoverheid,BZK,Logius,Keteninf/Digipoort,,ja,nee,nee,ja,nee,,,,,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ktv-servicedesk.ciz.nl,Overheid,VWS,CIZ,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://aanvraag-beheer.ciz.nl,Overheid,VWS,CIZ,,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://coronatest.nl,Rijksoverheid,VWS,,Kerndepartement/PDC19,,nee,nee,ja,ja,nee,ja,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://ontdek.zorgvannu.nl,Rijksoverheid,VWS,,Kerndepartement/DCO,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://forms.infomil.nl,Rijksoverheid,IenW,RWS,WVL,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://aanmelden.brba.nl,Rijksoverheid,VWS,,Kerndepartement/DI/CIO,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://grenzeloossamenwerken.pleio.nl,Rijksoverheid,BZK,,DGOO,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://bagviewer.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://developer.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://labs.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
